"timestamp","data"
"1637923082149","{""temperature"":{""N"":""95.5""}}"
"1637923506549","{""temperature"":{""N"":""171.75""}}"
"1637923290348","{""temperature"":{""N"":""80.75""}}"
"1637923194274","{""temperature"":{""N"":""88.25""}}"
"1637922673784","{""temperature"":{""N"":""22.5""}}"
"1637923482508","{""temperature"":{""N"":""154.75""}}"
"1637923462508","{""temperature"":{""N"":""127.5""}}"
"1637923354408","{""temperature"":{""N"":""81.5""}}"
"1637923434467","{""temperature"":{""N"":""89.5""}}"
"1637923414471","{""temperature"":{""N"":""86.25""}}"
"1637923098172","{""temperature"":{""N"":""97.75""}}"
"1637922817906","{""temperature"":{""N"":""60.5""}}"
"1637923402452","{""temperature"":{""N"":""85""}}"
"1637923190248","{""temperature"":{""N"":""89""}}"
"1637922821924","{""temperature"":{""N"":""61.5""}}"
"1637922713823","{""temperature"":{""N"":""34""}}"
"1637923358439","{""temperature"":{""N"":""81.5""}}"
"1637922914005","{""temperature"":{""N"":""75.5""}}"
"1637923446489","{""temperature"":{""N"":""99.5""}}"
"1637923558596","{""temperature"":{""N"":""110.5""}}"
"1637923510631","{""temperature"":{""N"":""172.25""}}"
"1637922669785","{""temperature"":{""N"":""22.25""}}"
"1637922745867","{""temperature"":{""N"":""48.25""}}"
"1637923422548","{""temperature"":{""N"":""86""}}"
"1637923518529","{""temperature"":{""N"":""173.25""}}"
"1637923302350","{""temperature"":{""N"":""80""}}"
"1637923262329","{""temperature"":{""N"":""80.5""}}"
"1637922725825","{""temperature"":{""N"":""39.25""}}"
"1637923202271","{""temperature"":{""N"":""88.5""}}"
"1637923230311","{""temperature"":{""N"":""84.25""}}"
"1637923470615","{""temperature"":{""N"":""138.5""}}"
"1637922994069","{""temperature"":{""N"":""80.5""}}"
"1637922801905","{""temperature"":{""N"":""56.5""}}"
"1637923498530","{""temperature"":{""N"":""168.75""}}"
"1637922978075","{""temperature"":{""N"":""80""}}"
"1637922881985","{""temperature"":{""N"":""71""}}"
"1637922785905","{""temperature"":{""N"":""56.5""}}"
"1637923110198","{""temperature"":{""N"":""98.5""}}"
"1637923142229","{""temperature"":{""N"":""93""}}"
"1637923310369","{""temperature"":{""N"":""80.25""}}"
"1637923514560","{""temperature"":{""N"":""171.75""}}"
"1637923210270","{""temperature"":{""N"":""87.75""}}"
"1637923254309","{""temperature"":{""N"":""81.25""}}"
"1637923074157","{""temperature"":{""N"":""95""}}"
"1637923166230","{""temperature"":{""N"":""90.25""}}"
"1637923038109","{""temperature"":{""N"":""88.25""}}"
"1637923350389","{""temperature"":{""N"":""81.5""}}"
"1637923158229","{""temperature"":{""N"":""90.5""}}"
"1637923022108","{""temperature"":{""N"":""82.75""}}"
"1637922986114","{""temperature"":{""N"":""80.75""}}"
"1637923058148","{""temperature"":{""N"":""92""}}"
"1637923390430","{""temperature"":{""N"":""81.75""}}"
"1637922885985","{""temperature"":{""N"":""72""}}"
"1637923486510","{""temperature"":{""N"":""157.75""}}"
"1637923330391","{""temperature"":{""N"":""81""}}"
"1637922905986","{""temperature"":{""N"":""74.5""}}"
"1637923346388","{""temperature"":{""N"":""80.75""}}"
"1637923342392","{""temperature"":{""N"":""82""}}"
"1637922982073","{""temperature"":{""N"":""80.5""}}"
"1637923138234","{""temperature"":{""N"":""93.25""}}"
"1637923030111","{""temperature"":{""N"":""85.25""}}"
"1637923370429","{""temperature"":{""N"":""81.5""}}"
"1637923234312","{""temperature"":{""N"":""83.25""}}"
"1637922761879","{""temperature"":{""N"":""55.5""}}"
"1637922990289","{""temperature"":{""N"":""81""}}"
"1637922693804","{""temperature"":{""N"":""25""}}"
"1637923526551","{""temperature"":{""N"":""176""}}"
"1637923294363","{""temperature"":{""N"":""80.25""}}"
"1637923198272","{""temperature"":{""N"":""89""}}"
"1637922950030","{""temperature"":{""N"":""76.75""}}"
"1637923182269","{""temperature"":{""N"":""89.75""}}"
"1637922974046","{""temperature"":{""N"":""80""}}"
"1637923146291","{""temperature"":{""N"":""93.25""}}"
"1637923378430","{""temperature"":{""N"":""82""}}"
"1637923538556","{""temperature"":{""N"":""178""}}"
"1637922966071","{""temperature"":{""N"":""79.5""}}"
"1637923374428","{""temperature"":{""N"":""81.75""}}"
"1637922701824","{""temperature"":{""N"":""27""}}"
"1637923306367","{""temperature"":{""N"":""81""}}"
"1637922922032","{""temperature"":{""N"":""75.75""}}"
"1637923490548","{""temperature"":{""N"":""161""}}"
"1637923394432","{""temperature"":{""N"":""83""}}"
"1637922893985","{""temperature"":{""N"":""72.75""}}"
"1637923086171","{""temperature"":{""N"":""96.75""}}"
"1637923298359","{""temperature"":{""N"":""81""}}"
"1637922769867","{""temperature"":{""N"":""56.5""}}"
"1637923318392","{""temperature"":{""N"":""80.75""}}"
"1637923170280","{""temperature"":{""N"":""90""}}"
"1637922837925","{""temperature"":{""N"":""63""}}"
"1637922857944","{""temperature"":{""N"":""69""}}"
"1637923266349","{""temperature"":{""N"":""80.75""}}"
"1637923334568","{""temperature"":{""N"":""81""}}"
"1637923006108","{""temperature"":{""N"":""82.25""}}"
"1637923174235","{""temperature"":{""N"":""90.5""}}"
"1637923426468","{""temperature"":{""N"":""85.5""}}"
"1637922681786","{""temperature"":{""N"":""22.5""}}"
"1637922813906","{""temperature"":{""N"":""60.5""}}"
"1637923178258","{""temperature"":{""N"":""90.5""}}"
"1637923154229","{""temperature"":{""N"":""92.5""}}"
"1637923122188","{""temperature"":{""N"":""97.25""}}"
"1637923054148","{""temperature"":{""N"":""92.75""}}"
"1637923278327","{""temperature"":{""N"":""80.5""}}"
"1637923322389","{""temperature"":{""N"":""79.25""}}"
"1637923258309","{""temperature"":{""N"":""80.75""}}"
"1637922721825","{""temperature"":{""N"":""38""}}"
"1637922962070","{""temperature"":{""N"":""79.25""}}"
"1637922689813","{""temperature"":{""N"":""23.5""}}"
