"timestamp","data"
"1637929382258","{""temperature"":{""N"":""108""}}"
"1637928901864","{""temperature"":{""N"":""58""}}"
"1637929766576","{""temperature"":{""N"":""107.25""}}"
"1637931131120","{""temperature"":{""N"":""128.75""}}"
"1637929774578","{""temperature"":{""N"":""109""}}"
"1637929390257","{""temperature"":{""N"":""110.25""}}"
"1637929073979","{""temperature"":{""N"":""97""}}"
"1637929978891","{""temperature"":{""N"":""110""}}"
"1637928909871","{""temperature"":{""N"":""62""}}"
"1637929362237","{""temperature"":{""N"":""110.25""}}"
"1637929966758","{""temperature"":{""N"":""109.75""}}"
"1637929478341","{""temperature"":{""N"":""106""}}"
"1637929878683","{""temperature"":{""N"":""107.75""}}"
"1637931459438","{""temperature"":{""N"":""128.25""}}"
"1637929005935","{""temperature"":{""N"":""89.75""}}"
"1637931115149","{""temperature"":{""N"":""126.75""}}"
"1637931811761","{""temperature"":{""N"":""117.75""}}"
"1637931487458","{""temperature"":{""N"":""130.25""}}"
"1637932116006","{""temperature"":{""N"":""104""}}"
"1637929758585","{""temperature"":{""N"":""109""}}"
"1637932424289","{""temperature"":{""N"":""105.25""}}"
"1637929118018","{""temperature"":{""N"":""101.5""}}"
"1637931595538","{""temperature"":{""N"":""130.75""}}"
"1637931403377","{""temperature"":{""N"":""126""}}"
"1637932316190","{""temperature"":{""N"":""106""}}"
"1637929854671","{""temperature"":{""N"":""105.5""}}"
"1637931011019","{""temperature"":{""N"":""126""}}"
"1637929998778","{""temperature"":{""N"":""108.75""}}"
"1637932152032","{""temperature"":{""N"":""104.25""}}"
"1637929061981","{""temperature"":{""N"":""95""}}"
"1637931307297","{""temperature"":{""N"":""127.5""}}"
"1637929358218","{""temperature"":{""N"":""112.25""}}"
"1637930750798","{""temperature"":{""N"":""122.75""}}"
"1637930983018","{""temperature"":{""N"":""128.25""}}"
"1637932124007","{""temperature"":{""N"":""104.25""}}"
"1637931439419","{""temperature"":{""N"":""124.75""}}"
"1637929234115","{""temperature"":{""N"":""105.75""}}"
"1637931479438","{""temperature"":{""N"":""131.5""}}"
"1637930230962","{""temperature"":{""N"":""102.75""}}"
"1637929678499","{""temperature"":{""N"":""106.75""}}"
"1637929434297","{""temperature"":{""N"":""108.25""}}"
"1637928973908","{""temperature"":{""N"":""82""}}"
"1637931503477","{""temperature"":{""N"":""125""}}"
"1637929762578","{""temperature"":{""N"":""107""}}"
"1637929574427","{""temperature"":{""N"":""107.25""}}"
"1637930670736","{""temperature"":{""N"":""123.5""}}"
"1637932063980","{""temperature"":{""N"":""106.75""}}"
"1637929418299","{""temperature"":{""N"":""109.5""}}"
"1637929150062","{""temperature"":{""N"":""105.25""}}"
"1637931099100","{""temperature"":{""N"":""129.5""}}"
"1637932128010","{""temperature"":{""N"":""105.25""}}"
"1637932268150","{""temperature"":{""N"":""106.75""}}"
"1637932023945","{""temperature"":{""N"":""104""}}"
"1637931667641","{""temperature"":{""N"":""114.75""}}"
"1637931015016","{""temperature"":{""N"":""126.5""}}"
"1637928905859","{""temperature"":{""N"":""60.25""}}"
"1637929210118","{""temperature"":{""N"":""112.25""}}"
"1637930642701","{""temperature"":{""N"":""119.75""}}"
"1637931999908","{""temperature"":{""N"":""104.25""}}"
"1637930874900","{""temperature"":{""N"":""123.25""}}"
"1637931575538","{""temperature"":{""N"":""127.5""}}"
"1637931451418","{""temperature"":{""N"":""125.75""}}"
"1637930730777","{""temperature"":{""N"":""121.75""}}"
"1637931935880","{""temperature"":{""N"":""101.75""}}"
"1637929694519","{""temperature"":{""N"":""107.25""}}"
"1637931683637","{""temperature"":{""N"":""108.5""}}"
"1637930818836","{""temperature"":{""N"":""123.75""}}"
"1637930826857","{""temperature"":{""N"":""122.25""}}"
"1637931787720","{""temperature"":{""N"":""114.5""}}"
"1637929590437","{""temperature"":{""N"":""107""}}"
"1637929794599","{""temperature"":{""N"":""108""}}"
"1637929314178","{""temperature"":{""N"":""113.25""}}"
"1637931651604","{""temperature"":{""N"":""122.25""}}"
"1637929082004","{""temperature"":{""N"":""97.5""}}"
"1637929578419","{""temperature"":{""N"":""107.5""}}"
"1637932460336","{""temperature"":{""N"":""97.5""}}"
"1637930195012","{""temperature"":{""N"":""114.25""}}"
"1637930118878","{""temperature"":{""N"":""112.25""}}"
"1637929502358","{""temperature"":{""N"":""106.75""}}"
"1637931823760","{""temperature"":{""N"":""110.75""}}"
"1637930922936","{""temperature"":{""N"":""128.25""}}"
"1637931111117","{""temperature"":{""N"":""126""}}"
"1637929898698","{""temperature"":{""N"":""110.5""}}"
"1637931371359","{""temperature"":{""N"":""129.5""}}"
"1637929398257","{""temperature"":{""N"":""111.5""}}"
"1637929490338","{""temperature"":{""N"":""104.75""}}"
"1637930178940","{""temperature"":{""N"":""116""}}"
"1637930662709","{""temperature"":{""N"":""123.75""}}"
"1637931423398","{""temperature"":{""N"":""127.5""}}"
"1637931055064","{""temperature"":{""N"":""123.75""}}"
"1637931211199","{""temperature"":{""N"":""131.25""}}"
"1637928893838","{""temperature"":{""N"":""54.5""}}"
"1637930138896","{""temperature"":{""N"":""111.75""}}"
"1637932188068","{""temperature"":{""N"":""105.5""}}"
"1637931943878","{""temperature"":{""N"":""105.5""}}"
"1637932340209","{""temperature"":{""N"":""105""}}"
"1637929246124","{""temperature"":{""N"":""106.25""}}"
"1637930198958","{""temperature"":{""N"":""112.5""}}"
"1637931075105","{""temperature"":{""N"":""126.75""}}"
"1637932504376","{""temperature"":{""N"":""109.75""}}"
"1637931887816","{""temperature"":{""N"":""103.25""}}"
"1637930934962","{""temperature"":{""N"":""126""}}"
"1637929938798","{""temperature"":{""N"":""109.5""}}"
"1637931435394","{""temperature"":{""N"":""124.5""}}"
"1637932284176","{""temperature"":{""N"":""107.25""}}"
"1637930858898","{""temperature"":{""N"":""124.5""}}"
"1637932220096","{""temperature"":{""N"":""102.25""}}"
"1637929942755","{""temperature"":{""N"":""110""}}"
"1637928949901","{""temperature"":{""N"":""74.75""}}"
"1637931679639","{""temperature"":{""N"":""108.75""}}"
"1637928929860","{""temperature"":{""N"":""68.75""}}"
"1637930910937","{""temperature"":{""N"":""127.75""}}"
"1637929950739","{""temperature"":{""N"":""110""}}"
"1637928833779","{""temperature"":{""N"":""22.5""}}"
"1637931091103","{""temperature"":{""N"":""130""}}"
"1637931391374","{""temperature"":{""N"":""128""}}"
"1637932035939","{""temperature"":{""N"":""105.5""}}"
"1637931351340","{""temperature"":{""N"":""126.5""}}"
"1637929834637","{""temperature"":{""N"":""107.75""}}"
"1637932144026","{""temperature"":{""N"":""105.75""}}"
"1637932356228","{""temperature"":{""N"":""107.75""}}"
"1637929106017","{""temperature"":{""N"":""100.75""}}"
"1637928841789","{""temperature"":{""N"":""23.25""}}"
"1637929886668","{""temperature"":{""N"":""109.5""}}"
"1637932216091","{""temperature"":{""N"":""102""}}"
"1637929250139","{""temperature"":{""N"":""106""}}"
"1637932160099","{""temperature"":{""N"":""103.5""}}"
"1637929686533","{""temperature"":{""N"":""107.5""}}"
"1637929170059","{""temperature"":{""N"":""107.75""}}"
